Year,Economy,Economy Label,Partner,Partner Label,Flow,Flow Label,IctProductCategory,IctProductCategory Label,Percentage of total merchandise trade,Percentage of total merchandise trade Footnote
2004,222,"El Salvador",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.19189,
2004,231,"Ethiopia",0000,"World",01,"Imports",ICT00,"Total ICT goods",8.91898,
2004,231,"Ethiopia",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.02823,
2004,233,"Estonia",0000,"World",01,"Imports",ICT00,"Total ICT goods",11.8644,
2004,233,"Estonia",0000,"World",02,"Exports",ICT00,"Total ICT goods",17.24296,
2004,233,"Estonia",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",2.55457,
2004,234,"Faroe Islands",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.18663,
2004,2370,"Selected exporters of petroleum",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.64039,
2004,2370,"Selected exporters of petroleum",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.0706,
2004,2370,"Selected exporters of petroleum",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",2.62931,
2004,2371,"Selected exporters of manufactured goods",0000,"World",01,"Imports",ICT00,"Total ICT goods",25.10063,
2004,2371,"Selected exporters of manufactured goods",0000,"World",02,"Exports",ICT00,"Total ICT goods",30.12308,
2004,2371,"Selected exporters of manufactured goods",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",37.03401,
2004,2371,"Selected exporters of manufactured goods",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",52.99055,
2004,2372,"Selected exporters of manufactured goods and primary commodities",0000,"World",01,"Imports",ICT00,"Total ICT goods",23.16973,
2004,2372,"Selected exporters of manufactured goods and primary commodities",0000,"World",02,"Exports",ICT00,"Total ICT goods",26.71614,
2004,2372,"Selected exporters of manufactured goods and primary commodities",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",37.03401,
2004,2372,"Selected exporters of manufactured goods and primary commodities",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",52.64495,
2004,2373,"Selected exporters of agricultural products",0000,"World",01,"Imports",ICT00,"Total ICT goods",6.3306,
2004,2373,"Selected exporters of agricultural products",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.20526,
2004,2373,"Selected exporters of agricultural products",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.6746,
2004,2373,"Selected exporters of agricultural products",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",1.99632,
2004,2374,"Selected exporters of minerals and mining products",0000,"World",01,"Imports",ICT00,"Total ICT goods",7.115,
2004,2374,"Selected exporters of minerals and mining products",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.41009,
2004,2374,"Selected exporters of minerals and mining products",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",3.32914,
2004,2376,"Selected LIFDC (Low-income food-deficit countries)",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.8988,
2004,2376,"Selected LIFDC (Low-income food-deficit countries)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.22085,
2004,2376,"Selected LIFDC (Low-income food-deficit countries)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.75896,
2004,2376,"Selected LIFDC (Low-income food-deficit countries)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.87864,
2004,2378,"LIFDC (Low-income food-deficit countries) (FAO)",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.95752,
2004,2378,"LIFDC (Low-income food-deficit countries) (FAO)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.19612,
2004,2378,"LIFDC (Low-income food-deficit countries) (FAO)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.7691,
2004,2378,"LIFDC (Low-income food-deficit countries) (FAO)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.87862,
2004,2411,"Net food-importing economies",0000,"World",01,"Imports",ICT00,"Total ICT goods",14.22877,
2004,2411,"Net food-importing economies",0000,"World",02,"Exports",ICT00,"Total ICT goods",14.46877,
2004,2411,"Net food-importing economies",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",34.66868,
2004,2411,"Net food-importing economies",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",39.14281,
2004,2412,"Net food-exporting economies",0000,"World",01,"Imports",ICT00,"Total ICT goods",13.97479,
2004,2412,"Net food-exporting economies",0000,"World",02,"Exports",ICT00,"Total ICT goods",12.86037,
2004,2412,"Net food-exporting economies",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",34.40958,
2004,2412,"Net food-exporting economies",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",29.02469,
2004,2413,"Net food-exporting developing economies",0000,"World",01,"Imports",ICT00,"Total ICT goods",18.86916,
2004,2413,"Net food-exporting developing economies",0000,"World",02,"Exports",ICT00,"Total ICT goods",20.57525,
2004,2413,"Net food-exporting developing economies",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",2.21708,
2004,2413,"Net food-exporting developing economies",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",42.87179,
2004,2415,"Net food-exporting developed economies",0000,"World",01,"Imports",ICT00,"Total ICT goods",12.34429,
2004,2415,"Net food-exporting developed economies",0000,"World",02,"Exports",ICT00,"Total ICT goods",9.68459,
2004,2415,"Net food-exporting developed economies",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",34.52827,
2004,2415,"Net food-exporting developed economies",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",20.60492,
2004,2416,"Major net food-exporting economies",0000,"World",01,"Imports",ICT00,"Total ICT goods",12.98217,
2004,2416,"Major net food-exporting economies",0000,"World",02,"Exports",ICT00,"Total ICT goods",10.98595,
2004,2416,"Major net food-exporting economies",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",34.53348,
2004,2416,"Major net food-exporting economies",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",29.78745,
2004,242,"Fiji",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.05589,
2004,242,"Fiji",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.0051,
2004,2420,"Net food-importing developing economies",0000,"World",01,"Imports",ICT00,"Total ICT goods",21.67611,
2004,2420,"Net food-importing developing economies",0000,"World",02,"Exports",ICT00,"Total ICT goods",22.19602,
2004,2420,"Net food-importing developing economies",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",36.04305,
2004,2420,"Net food-importing developing economies",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",52.2158,
2004,2422,"Net food-importing developed economies",0000,"World",01,"Imports",ICT00,"Total ICT goods",11.11481,
2004,2422,"Net food-importing developed economies",0000,"World",02,"Exports",ICT00,"Total ICT goods",11.04145,
2004,2422,"Net food-importing developed economies",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",4.34476,
2004,2422,"Net food-importing developed economies",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",9.51779,
2004,2423,"Major net food-importing economies",0000,"World",01,"Imports",ICT00,"Total ICT goods",14.69453,
2004,2423,"Major net food-importing economies",0000,"World",02,"Exports",ICT00,"Total ICT goods",14.91368,
2004,2423,"Major net food-importing economies",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",35.07167,
2004,2423,"Major net food-importing economies",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",39.18835,
2004,246,"Finland",0000,"World",01,"Imports",ICT00,"Total ICT goods",12.61605,
2004,246,"Finland",0000,"World",02,"Exports",ICT00,"Total ICT goods",17.09094,
2004,2508,"Industrialized economies (UNIDO)",0000,"World",01,"Imports",ICT00,"Total ICT goods",14.1261,
2004,2508,"Industrialized economies (UNIDO)",0000,"World",02,"Exports",ICT00,"Total ICT goods",13.86163,
2004,2508,"Industrialized economies (UNIDO)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",35.19841,
2004,2508,"Industrialized economies (UNIDO)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",13.57434,
2004,2509,"EIEs (Emerging Industrial Economies) (UNIDO)",0000,"World",01,"Imports",ICT00,"Total ICT goods",14.64523,
2004,2509,"EIEs (Emerging Industrial Economies) (UNIDO)",0000,"World",02,"Exports",ICT00,"Total ICT goods",14.54182,
2004,2509,"EIEs (Emerging Industrial Economies) (UNIDO)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",4.68605,
2004,2509,"EIEs (Emerging Industrial Economies) (UNIDO)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",52.55082,
2004,251,"France",0000,"World",01,"Imports",ICT00,"Total ICT goods",8.88542,
2004,251,"France",0000,"World",02,"Exports",ICT00,"Total ICT goods",6.49356,
2004,251,"France",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",17.88363,
2004,2510,"Emerging markets",0000,"World",01,"Imports",ICT00,"Total ICT goods",20.56904,
2004,2510,"Emerging markets",0000,"World",02,"Exports",ICT00,"Total ICT goods",22.18679,
2004,2510,"Emerging markets",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",36.45974,
2004,2510,"Emerging markets",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",52.89782,
2004,2511,"Emerging markets: Africa",0000,"World",01,"Imports",ICT00,"Total ICT goods",9.1602,
2004,2511,"Emerging markets: Africa",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.23227,
2004,2512,"Emerging markets: Americas",0000,"World",01,"Imports",ICT00,"Total ICT goods",14.47813,
2004,2512,"Emerging markets: Americas",0000,"World",02,"Exports",ICT00,"Total ICT goods",9.14336,
2004,2512,"Emerging markets: Americas",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.60852,
2004,2513,"Emerging markets: Asia",0000,"World",01,"Imports",ICT00,"Total ICT goods",24.21598,
2004,2513,"Emerging markets: Asia",0000,"World",02,"Exports",ICT00,"Total ICT goods",28.74039,
2004,2513,"Emerging markets: Asia",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",36.45974,
2004,2513,"Emerging markets: Asia",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",53.14342,
2004,2514,"Emerging markets: Europe and Kazakhstan",0000,"World",01,"Imports",ICT00,"Total ICT goods",9.68411,
2004,2514,"Emerging markets: Europe and Kazakhstan",0000,"World",02,"Exports",ICT00,"Total ICT goods",6.07296,
2004,2514,"Emerging markets: Europe and Kazakhstan",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",5.61392,
2004,258,"French Polynesia",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.21292,
2004,258,"French Polynesia",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.68843,
2004,2611,"HIPCs (Heavily indebted poor countries) (IMF)",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.63794,
2004,2611,"HIPCs (Heavily indebted poor countries) (IMF)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.32083,
2004,2611,"HIPCs (Heavily indebted poor countries) (IMF)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",2.05465,
2004,2611,"HIPCs (Heavily indebted poor countries) (IMF)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",1.99624,
2004,2621,"High-income developing economies",0000,"World",01,"Imports",ICT00,"Total ICT goods",22.86241,
2004,2621,"High-income developing economies",0000,"World",02,"Exports",ICT00,"Total ICT goods",24.58111,
2004,2621,"High-income developing economies",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",36.3334,
2004,2621,"High-income developing economies",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",52.39378,
2004,2622,"Middle-income developing economies",0000,"World",01,"Imports",ICT00,"Total ICT goods",11.04101,
2004,2622,"Middle-income developing economies",0000,"World",02,"Exports",ICT00,"Total ICT goods",6.42364,
2004,2622,"Middle-income developing economies",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",6.54314,
2004,2622,"Middle-income developing economies",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",5.31624,
2004,2623,"Low-income developing economies",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.02585,
2004,2623,"Low-income developing economies",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.13594,
2004,2623,"Low-income developing economies",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.35121,
2004,2623,"Low-income developing economies",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",1.95126,
2004,2624,"Low-income economies (World Bank)",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.87447,
2004,2624,"Low-income economies (World Bank)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.05661,
2004,2624,"Low-income economies (World Bank)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.53455,
2004,2624,"Low-income economies (World Bank)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",1.99632,
2004,2625,"Lower-middle-income economies (World Bank)",0000,"World",01,"Imports",ICT00,"Total ICT goods",10.09623,
2004,2625,"Lower-middle-income economies (World Bank)",0000,"World",02,"Exports",ICT00,"Total ICT goods",5.93568,
2004,2625,"Lower-middle-income economies (World Bank)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.20759,
2004,2625,"Lower-middle-income economies (World Bank)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",5.1952,
2004,2626,"Upper-middle-income economies (World Bank)",0000,"World",01,"Imports",ICT00,"Total ICT goods",18.18334,
2004,2626,"Upper-middle-income economies (World Bank)",0000,"World",02,"Exports",ICT00,"Total ICT goods",19.24443,
2004,2626,"Upper-middle-income economies (World Bank)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",11.56181,
2004,2626,"Upper-middle-income economies (World Bank)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",53.08778,
2004,2627,"High-income economies (World Bank)",0000,"World",01,"Imports",ICT00,"Total ICT goods",13.60113,
2004,2627,"High-income economies (World Bank)",0000,"World",02,"Exports",ICT00,"Total ICT goods",13.15546,
2004,2627,"High-income economies (World Bank)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",34.823,
2004,2627,"High-income economies (World Bank)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",11.32352,
2004,2628,"High-income OECD members (World Bank)",0000,"World",01,"Imports",ICT00,"Total ICT goods",11.89391,
2004,2628,"High-income OECD members (World Bank)",0000,"World",02,"Exports",ICT00,"Total ICT goods",10.83586,
2004,2628,"High-income OECD members (World Bank)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",31.8764,
2004,2628,"High-income OECD members (World Bank)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",11.64511,
2004,2629,"High-income non OECD members (World Bank)",0000,"World",01,"Imports",ICT00,"Total ICT goods",28.48121,
2004,2629,"High-income non OECD members (World Bank)",0000,"World",02,"Exports",ICT00,"Total ICT goods",29.23615,
2004,2629,"High-income non OECD members (World Bank)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",36.3011,
2004,2629,"High-income non OECD members (World Bank)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.13062,
2004,266,"Gabon",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.914,
2004,266,"Gabon",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.04266,
2004,268,"Georgia",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.99379,
2004,268,"Georgia",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.19905,
2004,270,"Gambia",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.99142,
2004,270,"Gambia",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.0507,
2004,270,"Gambia",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.12761,
2004,2710,"BASIC",0000,"World",01,"Imports",ICT00,"Total ICT goods",19.89198,
2004,2710,"BASIC",0000,"World",02,"Exports",ICT00,"Total ICT goods",22.54509,
2004,2710,"BASIC",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",53.24492,
2004,2711,"BRICS",0000,"World",01,"Imports",ICT00,"Total ICT goods",18.69528,
2004,2711,"BRICS",0000,"World",02,"Exports",ICT00,"Total ICT goods",18.43941,
2004,2711,"BRICS",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",53.24492,
2004,276,"Germany",0000,"World",01,"Imports",ICT00,"Total ICT goods",11.27437,
2004,276,"Germany",0000,"World",02,"Exports",ICT00,"Total ICT goods",7.93948,
2004,296,"Kiribati",0000,"World",01,"Imports",ICT00,"Total ICT goods",2.5626,
2004,300,"Greece",0000,"World",01,"Imports",ICT00,"Total ICT goods",6.19563,
2004,300,"Greece",0000,"World",02,"Exports",ICT00,"Total ICT goods",3.35861,
2004,304,"Greenland",0000,"World",01,"Imports",ICT00,"Total ICT goods",6.51314,
2004,304,"Greenland",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.08248,
2004,308,"Grenada",0000,"World",01,"Imports",ICT00,"Total ICT goods",6.08617,
2004,308,"Grenada",0000,"World",02,"Exports",ICT00,"Total ICT goods",3.01988,
2004,308,"Grenada",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",12.93653,
2004,3101,"AMU (Arab Maghreb Union)",0000,"World",01,"Imports",ICT00,"Total ICT goods",6.41335,
2004,3101,"AMU (Arab Maghreb Union)",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.608,
2004,3102,"COMESA (Common Market for Eastern and Southern Africa)",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.79475,
2004,3102,"COMESA (Common Market for Eastern and Southern Africa)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.65373,
2004,3102,"COMESA (Common Market for Eastern and Southern Africa)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.88402,
2004,3102,"COMESA (Common Market for Eastern and Southern Africa)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",1.99632,
2004,3103,"ECCAS (Economic Community of Central African States)",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.24101,
2004,3103,"ECCAS (Economic Community of Central African States)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.05339,
2004,3103,"ECCAS (Economic Community of Central African States)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.9027,
2004,3104,"ECOWAS (Economic Community of West African States)",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.73757,
2004,3104,"ECOWAS (Economic Community of West African States)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.549,
2004,3104,"ECOWAS (Economic Community of West African States)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.22653,
2004,3105,"MRU (Mano River Union)",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.60862,
2004,3105,"MRU (Mano River Union)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.72502,
2004,3106,"SADC (Southern African Development Community)",0000,"World",01,"Imports",ICT00,"Total ICT goods",8.60103,
2004,3106,"SADC (Southern African Development Community)",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.14854,
2004,3106,"SADC (Southern African Development Community)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.09482,
2004,3107,"CEMAC (Economic and Monetary Community of Central Africa)",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.01936,
2004,3107,"CEMAC (Economic and Monetary Community of Central Africa)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.03717,
2004,3108,"WAEMU (West African Economic and Monetary Union)",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.79221,
2004,3108,"WAEMU (West African Economic and Monetary Union)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.58531,
2004,3108,"WAEMU (West African Economic and Monetary Union)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.28279,
2004,3109,"CEPGL (Economic Community of the Great Lakes Countries)",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.71819,
2004,3109,"CEPGL (Economic Community of the Great Lakes Countries)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.53142,
2004,3109,"CEPGL (Economic Community of the Great Lakes Countries)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.9027,
2004,3110,"EAC (East African Community)",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.48536,
2004,3110,"EAC (East African Community)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.23682,
2004,3110,"EAC (East African Community)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.86843,
2004,3110,"EAC (East African Community)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",1.99632,
2004,3111,"SACU (Southern African Customs Union)",0000,"World",01,"Imports",ICT00,"Total ICT goods",9.66819,
2004,3111,"SACU (Southern African Customs Union)",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.28703,
2004,3111,"SACU (Southern African Customs Union)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",4.8263,
2004,3112,"CEN-SAD (Community of Sahel-Saharan States)",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.00255,
2004,3112,"CEN-SAD (Community of Sahel-Saharan States)",0000,"World",02,"Exports",ICT00,"Total ICT goods",2.17355,
2004,3112,"CEN-SAD (Community of Sahel-Saharan States)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.50967,
2004,3113,"IGAD (Intergovernmental Authority on Development)",0000,"World",01,"Imports",ICT00,"Total ICT goods",6.39807,
2004,3113,"IGAD (Intergovernmental Authority on Development)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.14479,
2004,3113,"IGAD (Intergovernmental Authority on Development)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.77498,
2004,3113,"IGAD (Intergovernmental Authority on Development)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",1.99632,
2004,3114,"United Nations member States",0000,"World",01,"Imports",ICT00,"Total ICT goods",13.2667,
2004,3114,"United Nations member States",0000,"World",02,"Exports",ICT00,"Total ICT goods",12.66987,
2004,3114,"United Nations member States",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",30.14701,
2004,3114,"United Nations member States",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",38.46836,
2004,320,"Guatemala",0000,"World",01,"Imports",ICT00,"Total ICT goods",7.65597,
2004,320,"Guatemala",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.58157,
2004,3201,"CAN (Andean Community)",0000,"World",01,"Imports",ICT00,"Total ICT goods",9.60123,
2004,3201,"CAN (Andean Community)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.19533,
2004,3202,"CACM (Central American Common Market)",0000,"World",01,"Imports",ICT00,"Total ICT goods",9.87585,
2004,3202,"CACM (Central American Common Market)",0000,"World",02,"Exports",ICT00,"Total ICT goods",8.6096,
2004,3202,"CACM (Central American Common Market)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",0.64328,
2004,3203,"CARICOM (Caribbean Community)",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.99442,
2004,3203,"CARICOM (Caribbean Community)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.2471,
2004,3203,"CARICOM (Caribbean Community)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",4.46916,
2004,3205,"LAIA (Latin American Integration Association)",0000,"World",01,"Imports",ICT00,"Total ICT goods",14.18301,
2004,3205,"LAIA (Latin American Integration Association)",0000,"World",02,"Exports",ICT00,"Total ICT goods",8.97507,
2004,3205,"LAIA (Latin American Integration Association)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.60852,
2004,3206,"NAFTA (North American Free Trade Agreement)",0000,"World",01,"Imports",ICT00,"Total ICT goods",13.92389,
2004,3206,"NAFTA (North American Free Trade Agreement)",0000,"World",02,"Exports",ICT00,"Total ICT goods",13.10629,
2004,3206,"NAFTA (North American Free Trade Agreement)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",36.03223,
2004,3206,"NAFTA (North American Free Trade Agreement)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",28.15463,
2004,3207,"OECS (Organisation of Eastern Caribbean States)",0000,"World",01,"Imports",ICT00,"Total ICT goods",6.08249,
2004,3207,"OECS (Organisation of Eastern Caribbean States)",0000,"World",02,"Exports",ICT00,"Total ICT goods",2.70472,
2004,3207,"OECS (Organisation of Eastern Caribbean States)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",10.11399,
2004,3208,"MERCOSUR (Southern Common Market)",0000,"World",01,"Imports",ICT00,"Total ICT goods",10.19605,
2004,3208,"MERCOSUR (Southern Common Market)",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.19588,
2004,3208,"MERCOSUR (Southern Common Market)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.60852,
2004,3209,"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",0000,"World",01,"Imports",ICT00,"Total ICT goods",7.0805,
2004,3209,"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.10547,
2004,3209,"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",10.81688,
2004,3211,"ACS (Association of Caribbean States)",0000,"World",01,"Imports",ICT00,"Total ICT goods",15.25484,
2004,3211,"ACS (Association of Caribbean States)",0000,"World",02,"Exports",ICT00,"Total ICT goods",13.88982,
2004,3211,"ACS (Association of Caribbean States)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",4.09968,
2004,324,"Guinea",0000,"World",01,"Imports",ICT00,"Total ICT goods",3.57783,
2004,324,"Guinea",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.02919,
2004,328,"Guyana",0000,"World",01,"Imports",ICT00,"Total ICT goods",1.9446,
2004,328,"Guyana",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.00693,
2004,3301,"ASEAN (Association of Southeast Asian Nations)",0000,"World",01,"Imports",ICT00,"Total ICT goods",30.55993,
2004,3301,"ASEAN (Association of Southeast Asian Nations)",0000,"World",02,"Exports",ICT00,"Total ICT goods",34.784,
2004,3301,"ASEAN (Association of Southeast Asian Nations)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",48.51677,
2004,3302,"APTA (Asia-Pacific Trade Agreement)",0000,"World",01,"Imports",ICT00,"Total ICT goods",19.89871,
2004,3302,"APTA (Asia-Pacific Trade Agreement)",0000,"World",02,"Exports",ICT00,"Total ICT goods",28.09772,
2004,3302,"APTA (Asia-Pacific Trade Agreement)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",53.05992,
2004,3303,"GCC (The Cooperation Council for the Arab States of the Gulf)",0000,"World",01,"Imports",ICT00,"Total ICT goods",4.49458,
2004,3303,"GCC (The Cooperation Council for the Arab States of the Gulf)",0000,"World",02,"Exports",ICT00,"Total ICT goods",0.06934,
2004,3303,"GCC (The Cooperation Council for the Arab States of the Gulf)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",2.7666,
2004,3304,"SAARC (South Asian Association for Regional Cooperation)",0000,"World",01,"Imports",ICT00,"Total ICT goods",7.27846,
2004,3304,"SAARC (South Asian Association for Regional Cooperation)",0000,"World",02,"Exports",ICT00,"Total ICT goods",1.15607,
2004,3304,"SAARC (South Asian Association for Regional Cooperation)",0000,"World",03,"Re-exports",ICT00,"Total ICT goods",1.18554,
2004,3304,"SAARC (South Asian Association for Regional Cooperation)",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",0.14687,
2004,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",0000,"World",01,"Imports",ICT00,"Total ICT goods",22.39557,
2004,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",0000,"World",02,"Exports",ICT00,"Total ICT goods",28.47929,
2004,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",0000,"World",24,"Re-imports",ICT00,"Total ICT goods",53.14342,
2004,3306,"ECO (Economic Cooperation Organization)",0000,"World",01,"Imports",ICT00,"Total ICT goods",5.56875,
